,name,label
1060,2008_004399,3.128769
3252,2009_004262,3.128792
979,2008_004102,3.128855
2403,2009_000989,3.128856
1061,2008_004402,3.128993
323,2008_001314,3.129301
1013,2008_004235,3.129339
389,2008_001622,3.1298
3767,2010_000920,3.12986
804,2008_003423,3.13
901,2008_003794,3.13
1128,2008_004663,3.13
1182,2008_004875,3.13
1236,2008_005098,3.13
1256,2008_005167,3.13
1362,2008_005564,3.13
1703,2008_007045,3.13
1752,2008_007241,3.13
1891,2008_007837,3.13
2243,2009_000412,3.13
2419,2009_001057,3.13
2589,2009_001690,3.13
2604,2009_001746,3.13
2770,2009_002387,3.13
2831,2009_002629,3.13
2875,2009_002799,3.13
3097,2009_003703,3.13
3133,2009_003816,3.13
3182,2009_004016,3.13
3382,2009_004836,3.13
3461,2009_005153,3.13
3756,2010_000883,3.13
4011,2010_001863,3.13
4059,2010_002048,3.13
4109,2010_002243,3.13
4379,2010_003384,3.13
4453,2010_003690,3.13
4476,2010_003772,3.13
4509,2010_003931,3.13
4518,2010_003981,3.13
4544,2010_004074,3.13
4622,2010_004373,3.13
4667,2010_004567,3.13
4783,2010_004997,3.13
4940,2010_005587,3.13
4991,2010_005768,3.13
5066,2010_006070,3.13
5118,2011_000216,3.13
5305,2011_001111,3.13
5311,2011_001134,3.13
3330,2009_004592,3.130019
549,2008_002312,3.130349
809,2008_003448,3.130745
329,2008_001346,3.130923
3229,2009_004178,3.131129
4954,2010_005632,3.131166
5372,2011_001350,3.131518
208,2008_000824,3.131634
2365,2009_000843,3.131658
4593,2010_004276,3.131857
2596,2009_001720,3.131911
3248,2009_004231,3.132281
5317,2011_001150,3.132318
20,2008_000078,3.132351
657,2008_002775,3.132352
3163,2009_003947,3.133003
5283,2011_000987,3.133621
1035,2008_004301,3.133654
4318,2010_003138,3.133755
369,2008_001549,3.134302
2550,2009_001514,3.134348
744,2008_003155,3.134372
2493,2009_001309,3.135212
2526,2009_001413,3.135451
1647,2008_006778,3.135499
4435,2010_003629,3.135679
5085,2011_000051,3.136277
31,2008_000119,3.136583
3636,2010_000436,3.136659
1733,2008_007163,3.136725
4172,2010_002504,3.136905
4989,2010_005763,3.137076
5641,2011_002561,3.137342
4870,2010_005345,3.137398
3291,2009_004448,3.138047
3425,2009_005015,3.138228
401,2008_001682,3.138676
1955,2008_008066,3.139141
3541,2010_000120,3.139194
1870,2008_007755,3.139677
2968,2009_003156,3.139718
943,2008_003945,3.14
1177,2008_004854,3.14
1213,2008_004995,3.14
1302,2008_005345,3.14
1576,2008_006441,3.14
1777,2008_007336,3.14
2237,2009_000387,3.14
2257,2009_000463,3.14
2352,2009_000789,3.14
2509,2009_001361,3.14
2515,2009_001371,3.14
2818,2009_002597,3.14
2820,2009_002605,3.14
2926,2009_003010,3.14
3255,2009_004278,3.14
3377,2009_004790,3.14
3801,2010_001082,3.14
3845,2010_001279,3.14
3857,2010_001325,3.14
3971,2010_001700,3.14
4029,2010_001948,3.14
4215,2010_002720,3.14
4232,2010_002772,3.14
4273,2010_002965,3.14
4375,2010_003371,3.14
4574,2010_004193,3.14
4592,2010_004271,3.14
4607,2010_004341,3.14
4682,2010_004627,3.14
4753,2010_004909,3.14
4839,2010_005192,3.14
4971,2010_005721,3.14
4993,2010_005776,3.14
5147,2011_000344,3.14
5176,2011_000479,3.14
5440,2011_001641,3.14
5539,2011_002121,3.14
430,2008_001805,3.140071
1739,2008_007182,3.140277
4196,2010_002629,3.140799
508,2008_002116,3.140929
5658,2011_002652,3.141614
5034,2010_005958,3.141629
1272,2008_005215,3.141631
4422,2010_003569,3.142117
5103,2011_000146,3.142148
2121,2008_008735,3.142371
3374,2009_004782,3.142746
2983,2009_003225,3.142823
3659,2010_000508,3.143169
433,2008_001813,3.143343
4395,2010_003477,3.143556
3241,2009_004210,3.143605
643,2008_002725,3.143663
806,2008_003433,3.143908
4272,2010_002958,3.144095
4496,2010_003875,3.144262
950,2008_003986,3.144399
4846,2010_005223,3.144854
4818,2010_005119,3.145042
4643,2010_004466,3.145881
4478,2010_003789,3.145973
481,2008_002003,3.146057
4915,2010_005501,3.146281
4457,2010_003714,3.146982
5245,2011_000815,3.147116
1565,2008_006359,3.147949
4746,2010_004865,3.148255
3922,2010_001537,3.148574
183,2008_000725,3.148675
4963,2010_005681,3.148688
815,2008_003467,3.148747
3434,2009_005051,3.149392
2270,2009_000511,3.149393
1409,2008_005752,3.149621
139,2008_000532,3.14965
1081,2008_004471,3.149818
3866,2010_001347,3.14998
787,2008_003359,3.15
880,2008_003721,3.15
1000,2008_004195,3.15
1283,2008_005250,3.15
1326,2008_005422,3.15
1392,2008_005678,3.15
1614,2008_006657,3.15
1674,2008_006921,3.15
1775,2008_007334,3.15
1954,2008_008058,3.15
2032,2008_008380,3.15
2193,2009_000209,3.15
2377,2009_000910,3.15
2489,2009_001300,3.15
2618,2009_001802,3.15
2645,2009_001902,3.15
2701,2009_002123,3.15
2710,2009_002155,3.15
3052,2009_003534,3.15
3062,2009_003581,3.15
3100,2009_003711,3.15
3218,2009_004161,3.15
3267,2009_004322,3.15
3460,2009_005152,3.15
3491,2009_005268,3.15
3567,2010_000199,3.15
3585,2010_000266,3.15
3611,2010_000344,3.15
3709,2010_000715,3.15
3796,2010_001049,3.15
3825,2010_001183,3.15
3834,2010_001225,3.15
3865,2010_001343,3.15
3912,2010_001489,3.15
3937,2010_001595,3.15
4036,2010_001973,3.15
4056,2010_002042,3.15
4143,2010_002398,3.15
4167,2010_002475,3.15
4201,2010_002654,3.15
4221,2010_002737,3.15
4245,2010_002838,3.15
4388,2010_003415,3.15
4462,2010_003724,3.15
4585,2010_004231,3.15
4646,2010_004481,3.15
4695,2010_004677,3.15
4699,2010_004690,3.15
4742,2010_004848,3.15
4760,2010_004931,3.15
4774,2010_004973,3.15
4904,2010_005468,3.15
5003,2010_005817,3.15
5086,2011_000057,3.15
5105,2011_000152,3.15
5166,2011_000442,3.15
5227,2011_000718,3.15
5450,2011_001671,3.15
5462,2011_001722,3.15
5497,2011_001895,3.15
1431,2008_005853,3.150044
4652,2010_004505,3.150404
2281,2009_000550,3.150649
527,2008_002206,3.150863
1610,2008_006631,3.151477
3203,2009_004093,3.151799
4346,2010_003236,3.152091
974,2008_004087,3.1526
4785,2010_005008,3.152895
1320,2008_005404,3.153011
19,2008_000074,3.153829
581,2008_002458,3.15407
247,2008_000979,3.154074
2683,2009_002078,3.15426
2839,2009_002672,3.15458
2580,2009_001645,3.154945
5348,2011_001263,3.15495
4468,2010_003747,3.155198
558,2008_002358,3.155201
1801,2008_007473,3.155309
5441,2011_001642,3.155309
3807,2010_001111,3.155389
3627,2010_000395,3.156094
3435,2009_005055,3.156528
895,2008_003775,3.156537
355,2008_001482,3.156925
4605,2010_004332,3.156968
3702,2010_000685,3.157036
4723,2010_004770,3.157044
141,2008_000548,3.157226
2116,2008_008717,3.15776
3137,2009_003832,3.15787
2663,2009_001980,3.15791
3677,2010_000574,3.158076
4149,2010_002409,3.158357
3250,2009_004255,3.158494
5484,2011_001825,3.158609
3641,2010_000456,3.159073
404,2008_001692,3.159274
2350,2009_000779,3.15958
1559,2008_006345,3.159702
4612,2010_004352,3.159933
724,2008_003061,3.16
1037,2008_004312,3.16
1089,2008_004510,3.16
1374,2008_005614,3.16
1419,2008_005801,3.16
1579,2008_006490,3.16
1778,2008_007344,3.16
1803,2008_007485,3.16
1815,2008_007524,3.16
1824,2008_007561,3.16
1843,2008_007635,3.16
1914,2008_007916,3.16
1925,2008_007950,3.16
2388,2009_000939,3.16
2390,2009_000948,3.16
2433,2009_001100,3.16
2718,2009_002198,3.16
2754,2009_002325,3.16
2759,2009_002339,3.16
2764,2009_002372,3.16
2772,2009_002407,3.16
2861,2009_002752,3.16
2940,2009_003064,3.16
3225,2009_004174,3.16
3304,2009_004499,3.16
3319,2009_004554,3.16
3400,2009_004903,3.16
3428,2009_005025,3.16
3533,2010_000097,3.16
3572,2010_000218,3.16
3634,2010_000426,3.16
3635,2010_000433,3.16
3686,2010_000624,3.16
3697,2010_000658,3.16
3724,2010_000749,3.16
3770,2010_000929,3.16
3858,2010_001326,3.16
3885,2010_001412,3.16
3917,2010_001518,3.16
3980,2010_001768,3.16
3990,2010_001803,3.16
4044,2010_001993,3.16
4091,2010_002179,3.16
4125,2010_002312,3.16
4137,2010_002372,3.16
4175,2010_002527,3.16
4195,2010_002623,3.16
4308,2010_003102,3.16
4335,2010_003190,3.16
4437,2010_003634,3.16
4575,2010_004197,3.16
4578,2010_004208,3.16
4581,2010_004224,3.16
4588,2010_004247,3.16
4627,2010_004417,3.16
4645,2010_004469,3.16
4859,2010_005303,3.16
5041,2010_005981,3.16
5135,2011_000285,3.16
5185,2011_000513,3.16
5243,2011_000790,3.16
5244,2011_000800,3.16
5281,2011_000982,3.16
5430,2011_001606,3.16
5586,2011_002343,3.16
5611,2011_002453,3.16
5763,2011_003182,3.16
5767,2011_003192,3.16
5773,2011_003256,3.16
4541,2010_004069,3.160152
5030,2010_005937,3.160453
4644,2010_004467,3.160536
5208,2011_000622,3.160557
1996,2008_008234,3.160873
330,2008_001351,3.161447
3595,2010_000307,3.161671
2480,2009_001260,3.161748
97,2008_000378,3.161917
3332,2009_004607,3.162081
3261,2009_004298,3.162451
5588,2011_002357,3.162521
2015,2008_008319,3.163625
5033,2010_005951,3.163755
3689,2010_000632,3.164133
250,2008_000984,3.164171
1277,2008_005234,3.164289
5117,2011_000214,3.165
2311,2009_000658,3.165465
1969,2008_008098,3.165911
4317,2010_003133,3.166092
360,2008_001504,3.166286
3015,2009_003377,3.166409
4941,2010_005592,3.166461
283,2008_001137,3.166554
4515,2010_003957,3.166561
5617,2011_002476,3.166646
4237,2010_002786,3.167713
2939,2009_003063,3.167971
4336,2010_003192,3.16846
4801,2010_005071,3.1685
564,2008_002399,3.17
631,2008_002680,3.17
937,2008_003929,3.17
961,2008_004020,3.17
1539,2008_006262,3.17
1567,2008_006384,3.17
1716,2008_007085,3.17
1814,2008_007519,3.17
1943,2008_008024,3.17
2291,2009_000591,3.17
2460,2009_001195,3.17
2566,2009_001577,3.17
2590,2009_001693,3.17
2611,2009_001764,3.17
2711,2009_002165,3.17
2758,2009_002333,3.17
2854,2009_002719,3.17
2986,2009_003253,3.17
3136,2009_003829,3.17
3152,2009_003903,3.17
3181,2009_004002,3.17
3473,2009_005201,3.17
3515,2010_000048,3.17
3538,2010_000110,3.17
3647,2010_000475,3.17
3742,2010_000831,3.17
3764,2010_000908,3.17
4002,2010_001843,3.17
4068,2010_002098,3.17
4260,2010_002909,3.17
4296,2010_003056,3.17
4555,2010_004129,3.17
4714,2010_004743,3.17
4790,2010_005035,3.17
4961,2010_005664,3.17
5134,2011_000283,3.17
5148,2011_000345,3.17
5165,2011_000435,3.17
5213,2011_000641,3.17
5313,2011_001136,3.17
5330,2011_001198,3.17
5472,2011_001790,3.17
5687,2011_002790,3.17
1384,2008_005643,3.170051
4610,2010_004348,3.170141
1948,2008_008044,3.17028
1725,2008_007129,3.170396
1639,2008_006753,3.171049
3135,2009_003822,3.171158
4854,2010_005266,3.171313
1385,2008_005646,3.171455
1549,2008_006307,3.171981
3418,2009_004988,3.172
2996,2009_003285,3.172011
5621,2011_002490,3.172356
989,2008_004127,3.172523
3940,2010_001601,3.173496
681,2008_002880,3.173818
3442,2009_005083,3.173876
3287,2009_004432,3.173954
5087,2011_000066,3.174147
1243,2008_005115,3.174239
933,2008_003920,3.174292
680,2008_002868,3.174479
1262,2008_005181,3.174712
1336,2008_005456,3.174849
3481,2009_005222,3.174884
4916,2010_005511,3.175113
654,2008_002753,3.175123
627,2008_002673,3.175193
1667,2008_006900,3.175358
2118,2008_008719,3.175591
3040,2009_003467,3.175881
3331,2009_004594,3.176005
747,2008_003180,3.176187
5443,2011_001652,3.176331
2244,2009_000414,3.176422
4851,2010_005253,3.176437
3498,2009_005299,3.177229
2535,2009_001450,3.177658
651,2008_002750,3.177857
3430,2009_005035,3.178042
1410,2008_005763,3.178129
821,2008_003485,3.178178
1322,2008_005406,3.178818
2890,2009_002869,3.178824
2708,2009_002144,3.178886
3068,2009_003607,3.178893
2739,2009_002273,3.179128
2055,2008_008461,3.179364
4301,2010_003082,3.17966
2900,2009_002912,3.17968
675,2008_002850,3.18
838,2008_003545,3.18
1210,2008_004984,3.18
1289,2008_005269,3.18
1337,2008_005460,3.18
1376,2008_005623,3.18
1406,2008_005736,3.18
1483,2008_006055,3.18
1487,2008_006068,3.18
1526,2008_006207,3.18
1604,2008_006613,3.18
1619,2008_006684,3.18
1659,2008_006864,3.18
1741,2008_007187,3.18
1830,2008_007586,3.18
1863,2008_007735,3.18
1894,2008_007841,3.18
1897,2008_007850,3.18
2049,2008_008437,3.18
2156,2009_000087,3.18
2190,2009_000199,3.18
2203,2009_000247,3.18
2339,2009_000755,3.18
2386,2009_000934,3.18
2488,2009_001289,3.18
2669,2009_002009,3.18
2676,2009_002042,3.18
2823,2009_002611,3.18
2993,2009_003272,3.18
3041,2009_003488,3.18
3094,2009_003697,3.18
3143,2009_003855,3.18
3273,2009_004361,3.18
3290,2009_004444,3.18
3340,2009_004635,3.18
3426,2009_005016,3.18
3525,2010_000076,3.18
3670,2010_000556,3.18
3719,2010_000739,3.18
3789,2010_001025,3.18
3826,2010_001184,3.18
3853,2010_001311,3.18
3928,2010_001562,3.18
4073,2010_002121,3.18
4164,2010_002459,3.18
4217,2010_002722,3.18
4233,2010_002774,3.18
4256,2010_002887,3.18
4306,2010_003094,3.18
4378,2010_003376,3.18
4408,2010_003532,3.18
4551,2010_004119,3.18
4566,2010_004173,3.18
4597,2010_004289,3.18
4701,2010_004698,3.18
4757,2010_004918,3.18
4939,2010_005586,3.18
4981,2010_005748,3.18
4992,2010_005770,3.18
5043,2010_005986,3.18
5054,2010_006011,3.18
5218,2011_000656,3.18
5249,2011_000824,3.18
5303,2011_001106,3.18
5553,2011_002178,3.18
5570,2011_002253,3.18
1224,2008_005054,3.18013
1371,2008_005601,3.180799
3144,2009_003860,3.181233
3404,2009_004913,3.181534
4419,2010_003561,3.181726
594,2008_002501,3.181968
2130,2009_000006,3.181981
642,2008_002720,3.182251
2395,2009_000966,3.182509
670,2008_002831,3.182636
2572,2009_001615,3.18286
3025,2009_003416,3.183392
4672,2010_004581,3.183863
57,2008_000238,3.183919
255,2008_001020,3.184025
4458,2010_003716,3.184084
4299,2010_003078,3.184603
1748,2008_007221,3.184661
3706,2010_000695,3.184687
1781,2008_007378,3.184877
5109,2011_000182,3.184882
115,2008_000426,3.185596
2815,2009_002586,3.186232
4488,2010_003823,3.186446
2769,2009_002386,3.186703
3053,2009_003537,3.186765
1194,2008_004926,3.186867
4421,2010_003568,3.187606
5206,2011_000618,3.187827
5191,2011_000538,3.188259
4178,2010_002536,3.188516
3275,2009_004370,3.188563
3215,2009_004141,3.188583
3020,2009_003387,3.188621
4733,2010_004821,3.188753
135,2008_000502,3.188757
4257,2010_002891,3.188839
704,2008_002971,3.188925
5576,2011_002281,3.189666
4626,2010_004412,3.189761
1396,2008_005686,3.19
1504,2008_006121,3.19
1664,2008_006889,3.19
1742,2008_007194,3.19
1900,2008_007861,3.19
1937,2008_008002,3.19
1942,2008_008021,3.19
2013,2008_008313,3.19
2041,2008_008411,3.19
2056,2008_008466,3.19
2060,2008_008487,3.19
2080,2008_008564,3.19
2142,2009_000041,3.19
2432,2009_001098,3.19
2443,2009_001137,3.19
2475,2009_001243,3.19
2586,2009_001675,3.19
2616,2009_001798,3.19
2837,2009_002668,3.19
2972,2009_003187,3.19
3123,2009_003785,3.19
3168,2009_003962,3.19
3189,2009_004038,3.19
3258,2009_004289,3.19
3278,2009_004383,3.19
3351,2009_004681,3.19
3372,2009_004779,3.19
3568,2010_000202,3.19
3624,2010_000388,3.19
3714,2010_000724,3.19
3746,2010_000846,3.19
3766,2010_000918,3.19
3864,2010_001337,3.19
3924,2010_001547,3.19
3936,2010_001594,3.19
4017,2010_001899,3.19
4060,2010_002054,3.19
4282,2010_003011,3.19
4329,2010_003173,3.19
4342,2010_003206,3.19
4396,2010_003479,3.19
4416,2010_003551,3.19
4803,2010_005079,3.19
4827,2010_005155,3.19
4920,2010_005522,3.19
5011,2010_005840,3.19
5233,2011_000749,3.19
5272,2011_000930,3.19
5353,2011_001277,3.19
5560,2011_002223,3.19
5568,2011_002248,3.19
5596,2011_002389,3.19
5633,2011_002533,3.19
5665,2011_002677,3.19
5753,2011_003149,3.19
1129,2008_004665,3.190123
3574,2010_000224,3.19079
568,2008_002411,3.190921
5119,2011_000220,3.191
4269,2010_002946,3.191185
3005,2009_003340,3.191197
4621,2010_004369,3.19132
3370,2009_004766,3.192203
196,2008_000783,3.192602
4205,2010_002666,3.192912
5136,2011_000286,3.193035
5284,2011_000990,3.193564
4689,2010_004662,3.193757
2962,2009_003142,3.194079
5453,2011_001679,3.194113
4214,2010_002713,3.194217
2538,2009_001456,3.194349
1314,2008_005378,3.194517
4087,2010_002161,3.194894
3666,2010_000538,3.195
5778,2011_003274,3.195
5428,2011_001601,3.195515
1615,2008_006660,3.195548
2150,2009_000059,3.196027
2327,2009_000724,3.196121
2747,2009_002305,3.196185
3446,2009_005114,3.196231
2545,2009_001484,3.196501
4722,2010_004768,3.196979
2897,2009_002894,3.197173
2324,2009_000712,3.197402
3814,2010_001131,3.197442
5603,2011_002409,3.197683
1488,2008_006070,3.197781
4526,2010_004017,3.19882
679,2008_002860,3.199486
2285,2009_000574,3.199749
5635,2011_002548,3.19976
147,2008_000572,3.199955
74,2008_000283,3.2
256,2008_001023,3.2
358,2008_001498,3.2
361,2008_001510,3.2
513,2008_002148,3.2
575,2008_002437,3.2
633,2008_002682,3.2
814,2008_003464,3.2
1080,2008_004470,3.2
1328,2008_005427,3.2
1390,2008_005664,3.2
1874,2008_007780,3.2
1889,2008_007835,3.2
2385,2009_000931,3.2
2696,2009_002112,3.2
3283,2009_004411,3.2
3375,2009_004784,3.2
3642,2010_000458,3.2
3733,2010_000788,3.2
3778,2010_000973,3.2
3929,2010_001563,3.2
4035,2010_001970,3.2
4084,2010_002149,3.2
4340,2010_003201,3.2
4414,2010_003547,3.2
4450,2010_003687,3.2
4680,2010_004609,3.2
4703,2010_004710,3.2
4751,2010_004896,3.2
4918,2010_005515,3.2
5005,2010_005824,3.2
5035,2010_005960,3.2
5093,2011_000096,3.2
5379,2011_001390,3.2
5446,2011_001662,3.2
5638,2011_002556,3.2
3661,2010_000513,3.200273
2813,2009_002579,3.20034
3653,2010_000488,3.200569
1606,2008_006617,3.20118
1469,2008_006017,3.201687
808,2008_003442,3.201794
5744,2011_003097,3.202008
722,2008_003059,3.202064
4514,2010_003955,3.20212
4802,2010_005072,3.202165
5748,2011_003121,3.202559
5387,2011_001421,3.202663
5211,2011_000634,3.202975
1093,2008_004519,3.203038
1397,2008_005687,3.203198
3565,2010_000196,3.203302
1563,2008_006355,3.203312
2200,2009_000229,3.203472
5669,2011_002713,3.203619
617,2008_002639,3.203642
55,2008_000227,3.203722
3177,2009_003991,3.204008
3085,2009_003668,3.204285
4020,2010_001921,3.204368
4979,2010_005744,3.204444
4521,2010_004008,3.204762
4817,2010_005116,3.205336
190,2008_000760,3.205381
5038,2010_005976,3.205742
1183,2008_004885,3.206106
4405,2010_003514,3.206114
3821,2010_001158,3.206181
3125,2009_003793,3.206274
2771,2009_002404,3.20632
157,2008_000629,3.206484
4107,2010_002227,3.206833
1646,2008_006777,3.207004
4813,2010_005106,3.207027
2713,2009_002177,3.20758
916,2008_003868,3.207998
4862,2010_005308,3.208306
2072,2008_008531,3.208802
4502,2010_003894,3.209158
4290,2010_003037,3.209199
3327,2009_004582,3.209919
1237,2008_005105,3.21
1505,2008_006124,3.21
1715,2008_007084,3.21
1809,2008_007509,3.21
1959,2008_008075,3.21
2021,2008_008342,3.21
2107,2008_008683,3.21
2177,2009_000142,3.21
2459,2009_001192,3.21
2549,2009_001507,3.21
2640,2009_001885,3.21
2690,2009_002096,3.21
2729,2009_002230,3.21
2945,2009_003077,3.21
2956,2009_003114,3.21
3226,2009_004175,3.21
3240,2009_004207,3.21
3260,2009_004291,3.21
3320,2009_004560,3.21
3326,2009_004581,3.21
3390,2009_004865,3.21
3417,2009_004986,3.21
3676,2010_000571,3.21
3713,2010_000723,3.21
3757,2010_000885,3.21
3797,2010_001051,3.21
3915,2010_001503,3.21
3919,2010_001525,3.21
4162,2010_002455,3.21
4207,2010_002682,3.21
4357,2010_003283,3.21
4657,2010_004523,3.21
4696,2010_004679,3.21
4874,2010_005359,3.21
4948,2010_005612,3.21
5042,2010_005982,3.21
5167,2011_000444,3.21
5201,2011_000585,3.21
5232,2011_000748,3.21
5456,2011_001699,3.21
5479,2011_001810,3.21
5651,2011_002609,3.21
5161,2011_000426,3.210251
4885,2010_005385,3.210325
1575,2008_006425,3.210532
444,2008_001854,3.210686
4250,2010_002865,3.21195
2664,2009_001988,3.211987
2980,2009_003212,3.212654
3974,2010_001719,3.212722
3011,2009_003363,3.21273
3727,2010_000760,3.212852
3188,2009_004034,3.212961
4244,2010_002821,3.213108
4050,2010_002020,3.213491
4548,2010_004094,3.213833
5205,2011_000612,3.214412
3164,2009_003951,3.214447
259,2008_001039,3.214879
2217,2009_000298,3.214923
1799,2008_007469,3.215066
3306,2009_004503,3.215693
1762,2008_007269,3.216033
334,2008_001391,3.216235
2723,2009_002214,3.216532
209,2008_000829,3.216752
2973,2009_003193,3.2168
2303,2009_000625,3.216951
4843,2010_005208,3.216969
235,2008_000942,3.217083
2417,2009_001054,3.217386
2863,2009_002755,3.217408
4500,2010_003891,3.218013
4617,2010_004363,3.218064
1608,2008_006625,3.218277
3467,2009_005172,3.218473
351,2008_001466,3.218825
2649,2009_001917,3.218957
4483,2010_003813,3.218971
318,2008_001304,3.219213
3966,2010_001691,3.219232
4355,2010_003269,3.21934
2836,2009_002665,3.219986
743,2008_003146,3.22
1217,2008_005008,3.22
1293,2008_005297,3.22
1311,2008_005373,3.22
1491,2008_006081,3.22
1511,2008_006145,3.22
1590,2008_006540,3.22
1884,2008_007817,3.22
2061,2008_008488,3.22
2326,2009_000719,3.22
2567,2009_001585,3.22
2728,2009_002229,3.22
2936,2009_003044,3.22
3162,2009_003936,3.22
3169,2009_003965,3.22
3175,2009_003976,3.22
3466,2009_005165,3.22
3657,2010_000502,3.22
3781,2010_000995,3.22
3833,2010_001224,3.22
3860,2010_001328,3.22
3989,2010_001801,3.22
4141,2010_002393,3.22
4230,2010_002770,3.22
4366,2010_003321,3.22
4371,2010_003350,3.22
4545,2010_004075,3.22
4553,2010_004124,3.22
4792,2010_005046,3.22
5014,2010_005868,3.22
5081,2011_000038,3.22
5114,2011_000208,3.22
5199,2011_000573,3.22
5296,2011_001044,3.22
5459,2011_001713,3.22
5474,2011_001793,3.22
5575,2011_002280,3.22
5754,2011_003151,3.22
5775,2011_003260,3.22
3560,2010_000187,3.220159
5096,2011_000105,3.220257
5415,2011_001558,3.220285
4556,2010_004137,3.220474
1486,2008_006065,3.220804
4243,2010_002820,3.220858
3050,2009_003519,3.220886
5384,2011_001407,3.220902
3751,2010_000871,3.22099
3554,2010_000163,3.220992
3765,2010_000910,3.2211
3307,2009_004507,3.221102
1132,2008_004670,3.221342
3621,2010_000379,3.221552
3101,2009_003717,3.221729
2245,2009_000416,3.221769
1941,2008_008020,3.221824
1773,2008_007325,3.221893
3546,2010_000138,3.221962
3737,2010_000803,3.221966
2272,2009_000515,3.222286
5708,2011_002916,3.222435
3194,2009_004062,3.222649
791,2008_003380,3.223304
4019,2010_001918,3.223399
2944,2009_003076,3.223567
1536,2008_006253,3.223856
2877,2009_002813,3.223892
1620,2008_006692,3.223939
1687,2008_006968,3.224173
4872,2010_005349,3.225
2967,2009_003154,3.225293
4246,2010_002840,3.225345
3312,2009_004530,3.225467
1734,2008_007164,3.225666
2833,2009_002635,3.225854
5083,2011_000045,3.226088
3932,2010_001574,3.226336
1499,2008_006108,3.226773
4052,2010_002032,3.227283
217,2008_000860,3.227563
1238,2008_005107,3.228172
5580,2011_002303,3.229078
487,2008_002017,3.229571
5240,2011_000772,3.229626
1771,2008_007314,3.229866
850,2008_003598,3.23
977,2008_004100,3.23
1254,2008_005159,3.23
1718,2008_007095,3.23
1834,2008_007610,3.23
1886,2008_007825,3.23
1913,2008_007915,3.23
1953,2008_008057,3.23
1992,2008_008221,3.23
2067,2008_008522,3.23
2356,2009_000811,3.23
2642,2009_001890,3.23
2726,2009_002225,3.23
2736,2009_002257,3.23
3155,2009_003911,3.23
3159,2009_003928,3.23
3245,2009_004224,3.23
3383,2009_004846,3.23
3598,2010_000310,3.23
3817,2010_001148,3.23
3882,2010_001405,3.23
3941,2010_001602,3.23
4198,2010_002642,3.23
4292,2010_003043,3.23
4444,2010_003665,3.23
4470,2010_003754,3.23
4599,2010_004297,3.23
4635,2010_004441,3.23
4731,2010_004815,3.23
4876,2010_005365,3.23
5002,2010_005815,3.23
5009,2010_005835,3.23
5046,2010_005992,3.23
5050,2010_005998,3.23
5068,2010_006076,3.23
5212,2011_000638,3.23
5219,2011_000657,3.23
5401,2011_001518,3.23
5501,2011_001904,3.23
5557,2011_002189,3.23
5667,2011_002697,3.23
5676,2011_002746,3.23
5759,2011_003162,3.23
5774,2011_003259,3.23
2689,2009_002094,3.230525
145,2008_000563,3.231653
4171,2010_002501,3.231811
2593,2009_001709,3.231976
92,2008_000359,3.232486
416,2008_001745,3.233376
686,2008_002891,3.233663
3775,2010_000959,3.233918
3504,2010_000003,3.234612
2503,2009_001345,3.234995
2873,2009_002789,3.235056
5388,2011_001422,3.235083
5402,2011_001521,3.235337
3001,2009_003312,3.235545
945,2008_003951,3.235547
3792,2010_001036,3.235614
4815,2010_005111,3.235692
352,2008_001470,3.235761
530,2008_002218,3.236066
267,2008_001063,3.236268
4717,2010_004750,3.236834
1682,2008_006954,3.236919
4938,2010_005585,3.237084
1982,2008_008179,3.237278
3109,2009_003743,3.237405
2126,2008_008758,3.237485
4423,2010_003579,3.237823
308,2008_001257,3.238009
2745,2009_002297,3.238198
2761,2009_002350,3.23827
4966,2010_005700,3.238442
1171,2008_004837,3.239129
4192,2010_002598,3.239214
1450,2008_005926,3.239848
465,2008_001958,3.24
917,2008_003870,3.24
975,2008_004090,3.24
1072,2008_004452,3.24
1636,2008_006746,3.24
1747,2008_007217,3.24
1850,2008_007682,3.24
1892,2008_007839,3.24
1917,2008_007928,3.24
1944,2008_008028,3.24
1972,2008_008116,3.24
2099,2008_008642,3.24
2314,2009_000675,3.24
2520,2009_001388,3.24
2551,2009_001516,3.24
2555,2009_001534,3.24
2626,2009_001822,3.24
2914,2009_002967,3.24
3140,2009_003840,3.24
3149,2009_003888,3.24
3281,2009_004406,3.24
3457,2009_005145,3.24
3496,2009_005294,3.24
3556,2010_000170,3.24
3603,2010_000321,3.24
3650,2010_000483,3.24
3688,2010_000630,3.24
3741,2010_000829,3.24
3950,2010_001636,3.24
3963,2010_001679,3.24
4062,2010_002058,3.24
4135,2010_002368,3.24
4251,2010_002868,3.24
4291,2010_003040,3.24
4324,2010_003156,3.24
4447,2010_003673,3.24
4490,2010_003854,3.24
4628,2010_004419,3.24
4685,2010_004646,3.24
4886,2010_005388,3.24
4909,2010_005493,3.24
4951,2010_005626,3.24
5007,2010_005826,3.24
5257,2011_000851,3.24
5375,2011_001375,3.24
5425,2011_001591,3.24
5495,2011_001886,3.24
5551,2011_002169,3.24
5559,2011_002218,3.24
5610,2011_002448,3.24
5655,2011_002636,3.24
5681,2011_002767,3.24
1780,2008_007363,3.240329
3730,2010_000785,3.240605
4942,2010_005595,3.240806
2870,2009_002780,3.240935
1527,2008_006210,3.24102
5010,2010_005837,3.241585
2276,2009_000539,3.241725
